"game","id","name"
"weiss_schwarz","card_74d00e9057b2cf7c66925f47c2b577811b391f8a23702dfa1bdba32c9060b7dd","Silent Runner, Silence Suzuka"
"weiss_schwarz","card_75fe8564ff00b06b7a21a8817b20f5e9a25aceb49259fa1b87975ecd39c3e02f","Pure-Hearted Dreamer, Special Week"
"weiss_schwarz","card_7601d0122ceeee4796507885105d98f1fdd89503ba5ac0272bdd2729a3d052e0","Unpolished Gem, Matikanetannhauser"
"weiss_schwarz","card_770cdbf460b2fd4af16e1f1e12132906fe7a899131634acadb7f1ee4b1b6b73f","Exceeding Her Past Self, Koneko"
"weiss_schwarz","card_78b0f10f3263e6f98d82f31db3082f4bd9b5c5404f7192964f2687e707938cba","Three-Person Date, Tenka"
"weiss_schwarz","card_790f5d5cf6b98e7a4246b46b273a57bce226253e98b333331d148b5cadf782ca","Blooming Flower, Sakura Laurel"
"weiss_schwarz","card_7afd188b5aee320661642ed5e5535dbeccbc6e4c3e9f840ec02b906265a6b83f","Maple Kitchen, Isuzu"
"weiss_schwarz","card_7e0663d00296dd268461399c0b615895df88352044dc6b1f9746d45bb53fae9b","Nightmare's Seduction, Kurumi"
"weiss_schwarz","card_7fd3bce819bfb50ac6e5e73b84a25e5272bc5600bd9d1236fced955e8fba22a0","Energetic Honor Student, Narita Top Road"
"weiss_schwarz","card_8014cb15432cff356c6287af8ce8bb77e6edfa5d819058e1cd5165df8989fe25","Repeating Resolve, Kurumi"
"weiss_schwarz","card_80bd8f0ae22fa0462320f0067ea84adf9bbc09afc649d249e4591536d054ca71","Energetic Honor Student, Narita Top Road"
"weiss_schwarz","card_81b043bf22fd7f787efc9eb411a7d936ab8ffa6ed0e608cabd4d0743d7bc0f9d","Festival Sunshine, Kitasan Black"
"weiss_schwarz","card_82c1c69a059ce500c464512e869ef933b82795b5e4427b20252f6c7b8c3181be","〈Deus〉 of Origin, Mio"
"weiss_schwarz","card_8abce64b3ec4a3f1715e6c6841e70439d8292bb40cccd3c8a54eadd43d339bc4","Sacred Gear Holder, Natsume & Tobio"
"weiss_schwarz","card_8bac3f4841386f768b5982d454456d2f7a92867ae021cbefabac6a06093ae7de","Love Beyond Servant and Master, Rias"
"weiss_schwarz","card_8bf36c5eea13c428f4451ba01835262f8121f134e0d4e09c95470e4268896da6","Faster Than Anyone"
"weiss_schwarz","card_8e9efd042b8fb353d13190b3ed6351bcd2d14e1d2de625e9c048b3208323691b","Earnest Athlete, Mejiro Ryan"
"weiss_schwarz","card_8f256500210ab9b3965888b16d2cf07cebb3d1d50a080d2426978ee4038b6256","Festival Sunshine, Kitasan Black"
"weiss_schwarz","card_9254a065f5d1e778cfc154335a3dbd973bd5dedfc8130b4e4d3c2f06073842d1","30th Anniversary Treat, Muse & Isuzu & Latifah"
"weiss_schwarz","card_9ddb25e76f4c53bc356997f998fb1c423e98468615f8e4faa4dc24c217c8af5b","〈Sister〉 of Affection, Nia"
"weiss_schwarz","card_a1aadd4340a1eff7432910dd3be9f4f82309d6c1b89e41c68dbe1838401b7e12","Repeating Resolve, Kurumi"
"weiss_schwarz","card_a3347c0f04fc98e7a369dc0fe573e419a45a7bd74ee2e95aee5e244821b6ecd4","Teatime For Two, Kurumi & Tohka"
"weiss_schwarz","card_a53ea171e7b6e3a375708a0f6e9c04280ad098b5d3ae57c76e935d94153e8adf","《Lady Warrior》 Rias"
"weiss_schwarz","card_a7498f8d236ca2a6a78461caecdfdaed52f25fece450e9091e9d26d25bfc4e26","Pompous Star, T.M. Opera O"
"weiss_schwarz","card_aa872c0107eb605dbfcecdec86f29434b6ba6f148bbfda696e496705930f975c","Fragile Lady, Mejiro Ardan"
"weiss_schwarz","card_ab4eb2d9851be5aea07e911e4fd2d54cc59a828a67c30571dbf05206d41dfcd6","Hardworking Blossom, Sakura Chiyono O"
"weiss_schwarz","card_aba243b9404c714af2aa9b4f9e3c4a3b6910f7d2b50221f27745070ea6a1428e","Triumphant Return and Final Battle"
"weiss_schwarz","card_ae82265295c4bf4645f83d900764d92501cc7141442e0fe1564c448fdceeeec2","Three-Person Date, Tenka"
"weiss_schwarz","card_afd0abaff29848b71abbfa184a97f993721af8bb639ebf01193a12c9eb546fbf","Lady of Leisure, Mejiro Bright"
"weiss_schwarz","card_b68fa9c173bfaa0a751da61553248a57d94aa8300d57c26fa02c76e176a7c17a","Nightmare's Seduction, Kurumi"
"weiss_schwarz","card_b6cd9060594831cee72a8d2916c3c38d492dd04cb359fa9163d55dc107dfd79f","Charm-Tastic Fortune Teller, Matikanefukukitaru"
"weiss_schwarz","card_b8101e4e042be48580e7a9777b5be2ea762b36f1f95441738d155976d927d0b9","Aptitude of an S-Rank Idol, Kurumi"
"weiss_schwarz","card_bb379bbf5cfb993ff7f0d5a7001a2577fbdf02129ffdf62011ba1ed407782161","Sacred Gear Holder, Natsume & Tobio"
"weiss_schwarz","card_bd8f15fd45205a092191e482efebb566545b8e8f40ba2cfe4396d5807bc58cd1","Headstrong Roadster, Vodka"
"weiss_schwarz","card_c0f17ef3422ca68568be5300903839ff6a2059e96a3125e20bd2a9799f18539a","Exceeding Her Past Self, Koneko"
"weiss_schwarz","card_c5fe9859a444d20eff088c12176218e092581ad589c3b53922bda5be0af118dd","Unpolished Gem, Matikanetannhauser"
"weiss_schwarz","card_c8fd82656410a5165f2e25f158361020ac207ef2cc07f62a0d89dec59bcdb0be","Faster Than Anyone"
"weiss_schwarz","card_c9df9a44bf8e738c148b08413dc117d1a20f332d9c4b3d14b0c3cdcadc7fc2be","A Summer's Memories, Latifah & Isuzu"
"weiss_schwarz","card_ceebfdab1590bbeacc156871afe830d9f4d890174153806a7834d1e1c0cf44ca","〈Deus〉 of Origin, Mio"
"weiss_schwarz","card_d2078072f074840fd4fa27b773c85d80a7da9303925b5ab9d299954dd11c6b89","Blooming Flower, Sakura Laurel"
"weiss_schwarz","card_d72899f62530bde5f0d913c5193ade68a978f8e465ff059a39f2d2e349f2800c","Sworn Partners, Rias"
"weiss_schwarz","card_d966bb1543347c4213ec76cbac455fab14d2bb1c01ba5d1b25864c368a2c0dab","Marvelous! Marvelous Sunday"
"weiss_schwarz","card_dcf11608c390a1096c20831278ed53cdec11171fe0b2daea276b350f969c497b","Burning Desire for Revenge, Ouka"
"weiss_schwarz","card_de6d804f77727508808bdbc083d82f1dbd75ea0b9225b58f964e052299bc29fe","NEXT DREAM"
"weiss_schwarz","card_df8808b7a7bf14bcc72f5c726ff394c27361443daa0438687d3227d96490cc88","Slightly Too Sexy Part-Timer, Kurumi"
"weiss_schwarz","card_e18b11f56f0446595f6d7c651db10dc26c41750036e2024172f24facb24f67dc","Pure-Hearted Dreamer, Special Week"
"weiss_schwarz","card_e31e4f02a94a9b188c5f9cff77d9ba59ee7fbb6ba5a8203eb1487786a0f2b117","〈Zodiac〉 of Loneliness, Mukuro"
"weiss_schwarz","card_e50e38e92063e1cada637dafabb8e42672957dece7a97864d88931e79a8cb4a4","Lone Star, Admire Vega"
"weiss_schwarz","card_ea0a0edc65f686b5ff6ebfd4dea8f43c5845619c5507c77574de36d4f2d63a96","Date A Playback"
"weiss_schwarz","card_f8594a7ddf87292dbd964a4ae01fc3d8445c0d597dd0e1fb068939429d57bdac","First Date, Rossweisse"
"weiss_schwarz","card_fb886b660e2dd45b724dd12f466f4dcca8543146a958e58c19c2ffdadb38eacc","Happy Hoppin' Racer, Tokai Teio"
"yugioh","card_06529d8195a6c31b6d8caf5612e3fa97f0c54b18fab43b5445bac2d546e72349","Puppet Pawn"
"yugioh","card_06d953a9bbb1eb271751daa180c30d446216b3a3409c1a018f1d4768ad19bd22","Zerrziel, Ruler of the Evil Eyed"
"yugioh","card_10720d5d4dd7ac9da7fc3a1791a11abc97765b21b81377cc19e0538e2049a0dd","Performapal Card Gardna"
"yugioh","card_12488e90ea7fadc94a04c12e98e3cbf903c7f575fe2f64411812be356069f963","Relinquished Anima"
"yugioh","card_160b3d3f223c754a1ad44064e28718677b50d1d69e42b5070d6771a917966c85","Soul Crossing"
"yugioh","card_16b7149a68bdf38f6704972d799f8a24b90c7bafcc14503928e993943b00a371","Shining Umbral Horror"
"yugioh","card_18c4118e438f06885a835706bf03a1bbd1b6b81d7c7f1307be8111daa892b38c","Wishes for Eyes of Blue"
"yugioh","card_1984266aef6a47d3ae5d4a77a7be32dc3bd5f7e337c7ea85226b0ecc382613b7","Dual Avatar - Empowered Mitsu-Jaku"
"yugioh","card_1b2e5b74ec0a82a755e0af39a305b6afb035257549edacf1ac77bf9cb4a21e5d","Yubel"
"yugioh","card_1bd12198efefbe62c8b540f2ea3f8a83e5b2d8aec88db692e1e99f73c6fc13b9","D - Time"
"yugioh","card_1da1ed498526bb731dd5433b84a4c2e6145dcc599b4491a3bdbd3cc268acb131","Chaos King Archfiend"
"yugioh","card_1faf3dd3f2e4dd548b7d8c25518503ef157992358243b22ea99a478815439a57","Nephilabyss, the Ogdoadic Overlord"
"yugioh","card_20cd676f21f53431c0ad61a6563f7756fc5e023b9f9abf3b193435170b90a9ed","A-Team: Trap Disposal Unit"
"yugioh","card_234dd05b312b9e90db6f1196098e51cf1760188dcdfd7df61f75ccac01520213","Everliving Underworld Cannon"
"yugioh","card_275fb0c26a7edda33d8d3089953ca363ba56d66ce30a3f93483d1e7c1dedbf98","Predaplant Dragostapelia"
"yugioh","card_27b91b5ffd0d626a7e42287387e022bf505a25e37603cea8fc4fd5fc59c9d31a","Element Doom"
"yugioh","card_2a1f4cef07e6384db40a12a1c41592d11c8d18e0057d73ebbebbd2b37e235d01","Dandy Whitelion"
"yugioh","card_2adc23616881da786e1446f1b15cc618cd0a9d6268d2dbc0087bc1ffc88eb07e","General Gantala of the Ice Barrier"
"yugioh","card_2bce6af3b55453caa21084f394915072a11533aaf02cc0532c876174f69f8e20","Nordic Relic Svalinn"
"yugioh","card_2c47e9ab94b1fa8c0264c375289d41269f68cf4115dfabbae7643359780ad40c","Magical Hound"
"yugioh","card_347e8184e6bca048d4c5856fb08fecc20a88d95f3e2a2aebdd4ee659c44f809b","Shooting Star Dragon T.G. EX"
"yugioh","card_35f2f14519a8c76f231a116a172b47de97a81b6daad11afddbc64ce835df535e","Performapal Fireflux"
"yugioh","card_36b77db4cd06ad8a40a6c0617117e1f4bb8788e38d6cad79d99c7fbfe1db19ba","General Wayne of the Ice Barrier"
"yugioh","card_3926dccdf26cece55b7ba642430afc28d9b642703af91d84da4182390f5aed89","Smoke Grenade of the Thief"
"yugioh","card_3a394ea79e597cf352d9b98a828005d7c49ecceebf404016119280545bdfd436","Dark Plant"
"yugioh","card_3a4c1366e506091f15e4c3ff28086414ed289efe7a7166ed2b903f892cdd702e","Trickstar Narkissus"
"yugioh","card_3adc4947477f348686c15771ceae8807fb3581c617e97e6a468566efe290b247","Golden-Eyes Idol"
"yugioh","card_45c22bedf39586c265e859ae192b13218eac06f6facc96d23bca99588426e3f7","Earthbound Immortal Cusillu"
"yugioh","card_46d1d0401617a3a024d5fbb91e47abb06ee3fee6da72cda3fb36863520a8fbc2","Amaze Attraction Majestic Merry-Go-Round"
"yugioh","card_470bdef4098d03bfa7ca5cb5ef4b88a26b71d6b26dc90d1e7a6030be27e14fc5","Neck Hunter"
"yugioh","card_4ada77711c9ac020435f03b0faa5461d26cdc97bfd5a4c6ae0574d60af2d4271","The Hidden City"
"yugioh","card_51bcfe8e4d5669af0ab45de9dc0c8db23eaf90e215b5e180d3b3bf7fe19c00eb","Mask of Restrict"
"yugioh","card_53c692e55114198aa2afc7c1cffd6ed2fa0a92168691c79be3757e6878a2a197","Superdimensional Robot Galaxy Destroyer"
"yugioh","card_548b70daf58e85003dc0111626dd4626851477a6d3056c56b6d19394d5c65f1b","Infernal Punisher"
"yugioh","card_56b1afa22c0f7c3d13936a769de621fe6b72e5364da8c276408b487e723c94e4","Elemental Burst"
"yugioh","card_584fbc812157d46f74433854fc54b8260c17a2c773d50a8b64efd21052e44c82","Dark World Punishment"
"yugioh","card_597cca4e705dfcca3fb7dc21c10db238be37f4933ab45b623f9458bb5adc776b","Chrysalis Chicky"
"yugioh","card_5e354bb8e7a9ce811b70579af66803cd3f17f1bbd8e8a68b678fb549357871dc","Gorgonic Cerberus"
"yugioh","card_64122cf3f26347130d4dada7b7af287a8b53249145424bae72ae15a15b0744c9","Hailon, the Timelord"
"yugioh","card_65c9249c3a9206717c9c723a50151e844863f3553d0eeaa0bd9fefe1f3b6e1fa","Block Token"
"yugioh","card_6831030e434df88d1ea855a00a237495af6d8a1826b37bda55f2301fcf4c36b1","Number 63: Shamoji Soldier"
"yugioh","card_6c70d1527058072b43b96b448153b2a001c1240b9acdefdac07e2f1019e8f083","Hanewata"
"yugioh","card_6d4b2ad737a76d1034f77a30d1bb58110755a176c23e461e60480c92ea6a064f","Magical Reflect Slime"
"yugioh","card_6d6299436de3e184eb46a274b6fa88c4cee50a382c31729343202a203b3b3790","Tearlaments Merrli"
"yugioh","card_6f6a1918709b380e097b683f8b78abb135c2862982afb3d736281978a2d5ba54","Mad Sword Beast"
"yugioh","card_72209213eb912bf564f2daad8f69f8454878517d54cce3d78d5b4ae91343b6c5","The Agent of Entropy - Uranus"
"yugioh","card_72d5ee56923667d86010a6c3d4a5bd101f379bee0dd2debc514ac6e668021d35","Black Tyranno"
"yugioh","card_765a632dbe7ee1466efe98ccc0621ee62672ca726c1885fc67cedaf89ae7e99b","Subterror Behemoth Ultramafus"
"yugioh","card_76975a6ac2ffbae1c908d03c72ac30da843889e6c6a1745b0d6c6df32f3bb67b","Synchro Forceback"
"yugioh","card_7893fb03b261201413ca14becacb544dc773a86b544e8476b518e9deebe82e2b","Chaos Goddess"
"yugioh","card_797af5b76cfcd703af2cee76479a1f84b736708e329fa8cc523904317852c215","Phantasmal Martyrs"
"yugioh","card_7fe79bd8f902a5dbfdb5e88bd7eaee58e98eb90981133684c49a55ca87783a29","Ghostrick Jackfrost"
"yugioh","card_808bd2ee515c05534fbb04dc9781a562efa701e7c0cf7fd032e333fd240839ed","DoomZ V Five - Amalthe"
"yugioh","card_843bfbe5ca3b50ec8c7c1ca06a1fc59de2f231b34ff029ea537f0cf503512565","Valkyrion the Magna Warrior"
"yugioh","card_88f8be02469a4467632785096168a3e46c6a55f3634cede0ead03969b23d4559","Aurkus, Lightsworn Druid"
"yugioh","card_8e161f718f3910066890461e5b4d6443de2885861af8396556e59453413114c2","Insect Princess"
"yugioh","card_9036c62e9986064f0c8d35ddabd5a8cbe89b9488b8d31654e138469f96f2bbf5","Milus Radiant"
"yugioh","card_9241897d741e7f0f3051ef9a579af578d62705546de51b9bb3d7e8e4f65bb6b7","Solfachord Elegance"
"yugioh","card_93953b07483a7d65cd00d2788f3e16b442a665b736fdc0ced54c9ea436897199","Gaap the Divine Soldier"
"yugioh","card_97892869d5b2b950ae838ab59b9beccc6104afdb8c2f62c11484704e54ada276","Psychic Blade"
"yugioh","card_97c48bdcc6e00b8b0fe1369155092ca338d9e00eead6b479eea823b5ec4842ad","Soul Hunter"
"yugioh","card_98683b58ae464dc844f816bb02034b2540256310dfd9cf5e74d7121a6812c69d","Vampire Voivode"
"yugioh","card_9f86dc80325c0a4b112409765cd7c73c12fe8f2c21a6c2c75d60ad93a33f250a","Elementsaber Nalu"
"yugioh","card_a1f91afa521200cb5b291c8eb958d72b8ed6a7a36f27aba8ce1e4ed6c107d0b1","Bio Plant"
"yugioh","card_a381836caa46aa47deecf5f2602b7dffdd6e2f13ed1b817b75967eddb6634b79","Hidden Springs of the Far East"
"yugioh","card_a3bc0c634bdad9e3c821ce8e9a7f711d191a066fadf311b025a3838206cc1763","D/D Lilith"
"yugioh","card_a59cdb8a9abc73cbe0a8641cafcffdc5afc100f9c34b758ad148c524148410c4","Ultimate Flagship Ursatron"
"yugioh","card_a6dd6026b4f500999bb286372ac9a0be89907eb8fb38c5ddc8b98342d0779a3d","Avalanching Aussa"
"yugioh","card_ac790eac4021e7a9a2e55f216bc3b8a43af3a4a2b08bb0526e0017d604fd200b","Neo Space Pathfinder"
"yugioh","card_afba07d92b324d848de78df6a107eb9f4a9662e6354f8b6b20605d63edb9abf0","Nibiru, the Primal Being"
"yugioh","card_b839c2aea3d0644fcda445a92eae4cd084ddaae9a71798ed7abb8a5c3b08589c","Beat Cop from the Underworld"
"yugioh","card_b94a24f49416e2e2568a30175bebb1c41cd2e5863e5c24c2d58df32e573ae3d7","Des Feral Imp"
"yugioh","card_be0b777a54a07c1b174e29d35fedef4c2c844a19a2d2ffde53140ef342f2e010","Ursarctic Mikpolar"
"yugioh","card_bf8d940e2ab1756c9e9155e7d7cdae4c7d45d64840508c68161ad166906791d1","Darklight"
"yugioh","card_c0d8fec4e78bbcf9303e12674067bd48e795f764d8370eaf8fe4194fc0957967","Alien Skull"
"yugioh","card_c2e2f1df5b15a47f469ebf39bd0f765d25c1fc506a4309a6b44a7e94d186d9d8","The Dragon Dwelling in the Deep"
"yugioh","card_c2fc42c9a89002b65d66abfe8d76bb71b856800fbf094e273b3ed65ef1700dd3","Saffira, Queen of Dragons"
"yugioh","card_c3d31f19298f5f4d35cd79e216607bc237dbe5baef6b21b7307e1c6752642af6","Ritual Beast Tamer Zeframpilica"
"yugioh","card_c4f375d5cd1b3575a932ca371367829ec57424f78f25b00692cbf3c3bdcc7108","Sennet Thunderfall"
"yugioh","card_c4f816a869eec7537977ab800098e5ec04dd352345b37508a8d7e65dd1cf0605","Blue-Eyes Alternative White Dragon"
"yugioh","card_c6fa4af2c5fbf891d5ac844d3cb7b145ee555539b747d1b57591e7720b4ebab9","Crimson Nova Trinity the Dark Cubic Lord"
"yugioh","card_c93638934d7d1090968859cde144df50abe290123741370e4da4e9837577df2d","Hero Blast"
"yugioh","card_ca35cb9f316ad46129986b52edb612c5733373b6156bc422c8f9452c1e976988","Blue-Eyes Jet Dragon"
"yugioh","card_cc2119dcc34a2a64bc574a391fe639b08221ada274d5ef296f0f56a205c987f9","Orcustrated Einsatz"
"yugioh","card_d00c4a4dfa7ca357da2ebbbd9476162a900cb1a17701f22d948313d3cd520fac","Banishment of the Darklords"
"yugioh","card_d12bcdc1160b55c3eb941b3db03c109e328f3216de92d5565cff19ad9eac03e2","Nightmare Archfiend Token"
"yugioh","card_d36ecddf8b3a96c3d808cb9120fa84c34da72ab022f00ed4d7fd62a1836ff2e0","Horus the Black Flame Dragon LV8"
"yugioh","card_d7c8a94be62d08e4862eef886855fd447c2fb7c6e85fdef816a9f3b63a89c246","Kuribandit"
"yugioh","card_da095c538ab23f2d79de353e1820d631322186ce1f8d893da9e92a3a30f492a9","ZS - Ouroboros Sage"
"yugioh","card_df2a25f35471983999d06ffe65c08b5fc6802a6d6992825827a6ff07fdbde5e4","Solfachord Solfegia"
"yugioh","card_e45375187bf59c825dbd3ea9605ab12f15eb9156ee9db87491385b340a6ea641","Runick Tip"
"yugioh","card_e5e147e7658936f7683eabc0ccb7754adc7ef7eb233247dc2571a224d4af03ff","Dice Armadillo"
"yugioh","card_e86948d64abf77fa1a2ec9ed02ab4d86fb2807b27e56d396875c5deb2e3975a9","Tindangle Dholes"
"yugioh","card_ee35de87b05b099916d5aa0964696cf2e0fc43edf56c07fff5e84edea51bced4","Counter Gem"
"yugioh","card_f06fa6524391456340cc26658e3b00cda83cbfa3d1554925a2d4c78eb5f84398","Blue-Eyes Tyrant Dragon"
"yugioh","card_f1238f475b360e3628a837087c1c62fc5d1370a76c5b15a629c2749aaaca1b3c","Ursarctic Drytron"
"yugioh","card_f4584d0ecd10c248816ce127edad4fb46b4b5946da893d79751d232d1a4ce88b","T.G. Screw Serpent"
"yugioh","card_f487f84a530246490f58caf49184cb99c524eada785bebe572b3a9526658e801","Elemental HERO Shadow Mist"
"yugioh","card_f4db7982a561b71ab9aad7bcd362620cc59a929f68c42536ab5d953378ef6a18","Galaxy Brave"
"yugioh","card_f7b3cad275d88527f42e487f47982bdc8d04f53f20e9844254d38e0c5749f9a9","Destiny HERO - Defender"
